Feature_ID,Coral,Coral_Dictyota,Coral_Turf,Turf,Dictyota,count
"20260_459.2368_10.0601_849_N/A_Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14_no matches_no matches_no matches_no matches",84797.47,78113.59,161606.5,98029.19,146690.7,5
20261_459.2369_8.4821_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,97978.59,1
"20262_459.2369_10.4315_-1_N/A_(1R,2R,3aS,9bR,11aR)-1-[(2R,4E)-2,6-dihydroxy-6-methyl-3-oxohept-4-en-2-yl]-2,8-dihydroxy-3a,6,6,9b,11a-pentamethyl-1H,2H,3H,3aH,3bH,4H,6H,7H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthrene-7,10-dione_no matches_no matches_no matches_no matches",NA,NA,191019.6,213805.9,365220.6,3
20263_459.2369_9.3153_1217_N/A_NA_no matches_no matches_no matches_no matches,147618.6,212112.6,127389.7,96463.32,82067.62,5
20272_459.2733_10.7536_975_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,213416.2,1
20276_459.2735_11.4024_2830_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,69932.91,NA,122019.8,2
20277_459.2735_11.2317_4470_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,194378.7,NA,1
20283_459.2736_11.1256_-1_N/A_SINAPIC ACID METHYL ETHER_no matches_no matches_no matches_no matches,NA,NA,149758.2,NA,NA,1
"20284_459.2737_10.3873_849_N/A_Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14_no matches_no matches_no matches_no matches",NA,NA,167085.5,146602.8,NA,2
20285_459.2737_9.3629_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,173129.1,67239.88,48562.86,68706.3,4
20291_459.3097_11.6186_2830_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,145019.1,1
20293_459.31_12.1243_1336_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,134629,1
20296_459.3101_11.1389_239_N/A_Massbank:FFF00185 Epiandrosterone|3-beta-Hydroxy-5alpha-androstan-17-one_Organic compounds_Lipids and lipid-like molecules_Steroids and steroid derivatives_Estrane steroids,173009,116911.4,NA,NA,216543.7,3
20298_459.3102_10.8307_4238_N/A_deoxycholic acid_no matches_no matches_no matches_no matches,118336.1,NA,NA,NA,75913.59,2
20299_459.3102_11.0267_4238_N/A_enoxolone_no matches_no matches_no matches_no matches,NA,68743.27,NA,135273.7,114202.3,3
20304_459.3486_9.3006_1039_N/A_NA_Organic compounds_Benzenoids_Benzene and substituted derivatives_Benzoic acids and derivatives,NA,NA,1101189,NA,NA,1
20312_460.1942_10.5035_4699_N/A_NA_no matches_no matches_no matches_no matches,304805.2,348733.5,NA,NA,NA,2
20321_460.2329_4.8339_4960_N/A_NA_no matches_no matches_no matches_no matches,NA,175959.6,NA,NA,NA,1
20322_460.2329_5.8039_44_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,20247.17,NA,22014.81,2
20323_460.2689_10.7737_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,32490.71,NA,NA,NA,1
20324_460.2691_5.6279_44_N/A_NA_no matches_no matches_no matches_no matches,50948.52,NA,41282.08,NA,NA,2
20326_460.275_5.2491_1257_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,1526723,NA,1410628,2
20330_460.2901_10.9046_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,65532.44,42822.21,128366.6,66602.3,4
"20334_460.2927_11.6437_170_N/A_Massbank:AU406506 3,6,9,12-Tetraoxatetracosan-1-ol|Tetraethylene glycol monododecyl ether|2-[2-[2-(2-dodecoxyethoxy)ethoxy]ethoxy]ethanol_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Ethers",NA,2536955,NA,NA,NA,1
20343_460.3117_6.412_1516_N/A_NA_no matches_no matches_no matches_no matches,NA,1248927,NA,NA,1573843,2
20344_460.3267_11.7001_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,635078.2,150712.3,2
20348_460.3631_12.5198_1407_N/A_NA_no matches_no matches_no matches_no matches,NA,192720.9,NA,388650.5,NA,2
20353_460.3631_12.4405_1407_N/A_NA_no matches_no matches_no matches_no matches,NA,1642260,NA,2175973,NA,2
20356_460.3631_12.3586_1407_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,2514217,NA,1
20363_460.4145_14.5085_570_N/A_Ornithine-C22:1_no matches_no matches_no matches_no matches,NA,NA,NA,NA,247706.3,1
20365_460.4147_13.7561_110_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,92221.12,1
20369_461.1794_6.9867_274_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,555969.2,1
20373_461.2163_6.9181_274_N/A_NA_no matches_no matches_no matches_no matches,NA,252854.2,NA,NA,NA,1
20375_461.2164_6.5482_274_N/A_NA_no matches_no matches_no matches_no matches,NA,186226.8,NA,NA,NA,1
20378_461.2524_10.6731_1953_N/A_NA_no matches_no matches_no matches_no matches,NA,83774.45,111124,96294.77,119072.8,4
20379_461.2524_6.9097_274_N/A_NA_no matches_no matches_no matches_no matches,NA,55427,62073.21,51088.38,NA,3
20381_461.2527_10.5208_-1_N/A_NA_no matches_no matches_no matches_no matches,242919.5,NA,261301.6,364922.5,158366.3,4
20385_461.2528_9.8787_4349_N/A_Anisodamine_no matches_no matches_no matches_no matches,NA,NA,123242.9,NA,186250.1,2
20389_461.2528_10.4021_5205_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,283028.4,NA,NA,1
20393_461.2739_10.4183_1953_N/A_NA_no matches_no matches_no matches_no matches,NA,55088.32,NA,126532.7,63612.28,3
20394_461.2891_10.2484_4349_N/A_Massbank:FFF00164 Campesterol_no matches_no matches_no matches_no matches,NA,NA,154094.1,172317.2,NA,2
20395_461.2891_10.5812_1596_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,161489.4,148057.8,2
20402_461.3256_11.7794_-1_N/A_Massbank:PR310637 Petiline_no matches_no matches_no matches_no matches,NA,NA,NA,228789.5,NA,1
"20410_462.2852_11.6274_799_N/A_Massbank:EQ331602 Linoleic acid|(9Z,12Z)-octadeca-9,12-dienoic acid_no matches_no matches_no matches_no matches",NA,25827.71,85535.03,502185.3,52525.16,4
20434_463.1588_5.0597_4254_N/A_pinostrobin_no matches_no matches_no matches_no matches,NA,189266.7,NA,NA,175198,2
"20435_463.1588_5.2115_-1_N/A_(1S,4R,7S,8S,11S)-9-tert-butyl-7,9-dihydroxy-3,5,12-trioxatetracyclo[6.6.0.01/4,1/41/4.0?,?]tetradecane-2,6,13-trione_no matches_no matches_no matches_no matches",NA,NA,NA,167588.2,NA,1
20436_463.1708_5.2459_794_N/A_7-[(E)-3-methyl-4-(4-methyl-5-oxo-2H-furan-2-yl)but-2-enoxy]chromen-2-one_no matches_no matches_no matches_no matches,86523.79,55600.93,NA,NA,65166.3,3
20437_463.1708_5.0247_-1_N/A_Spectral Match to Diisodecyl phthalate from NIST14_no matches_no matches_no matches_no matches,136582.1,NA,NA,NA,NA,1
20438_463.1709_4.8839_-1_N/A_Spectral Match to Diisodecyl phthalate from NIST14_no matches_no matches_no matches_no matches,67058.74,79386.88,61217.46,NA,92361.73,4
20439_463.171_11.4859_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,659755.6,NA,NA,299048.3,2
20440_463.171_11.422_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,294742.1,NA,250755.8,NA,2
20443_463.1711_11.8969_-1_N/A_NA_no matches_no matches_no matches_no matches,1108143,883966.4,858738.1,NA,NA,3
20444_463.1711_12.2054_-1_N/A_NA_no matches_no matches_no matches_no matches,173651.8,774460.7,596239.5,537003.6,498999.9,5
20446_463.1714_11.2501_6600_N/A_NA_no matches_no matches_no matches_no matches,NA,311001.6,NA,NA,NA,1
20448_463.1953_7.8406_1247_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,348006.8,NA,1
"20449_463.1954_7.7393_1247_N/A_N-(2H-benzo[3,4-d]1,3-dioxolen-5-yl)-2-[4-(morpholin-4-ylcarbonyl)-2-oxohydroq uinolyl]acetamide_no matches_no matches_no matches_no matches",NA,NA,395613.8,NA,NA,1
20450_463.1955_7.6448_1247_N/A_NA_no matches_no matches_no matches_no matches,560367.8,204009.3,395613.8,805896.8,192983.9,5
"20451_463.1956_6.9564_-1_N/A_4,5,8,12-diepoxy-1(10),7,11-germacratrien-15,6-olide_no matches_no matches_no matches_no matches",NA,713278.7,NA,1390361,592142.8,3
20452_463.1956_6.5998_7178_N/A_NA_no matches_no matches_no matches_no matches,NA,1267070,1131161,NA,NA,2
20454_463.2071_5.2521_-1_N/A_Massbank:FFF00164 Campesterol_no matches_no matches_no matches_no matches,NA,NA,76290.54,100034.4,68671.99,3
20456_463.2073_5.0886_4254_N/A_9-hydroxyparthenolide_no matches_no matches_no matches_no matches,NA,NA,NA,73804.45,NA,1
20458_463.2319_9.7018_3616_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,302929.8,NA,NA,1
20460_463.2321_9.1387_152_N/A_NA_no matches_no matches_no matches_no matches,NA,188003.1,411176.3,NA,NA,2
20461_463.2321_9.4629_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,139591.8,NA,143287.8,209315.2,3
20468_463.2498_6.8392_2437_N/A_Spectral Match to Diisooctyl phthalate from NIST14_no matches_no matches_no matches_no matches,NA,19096.59,NA,NA,19070.16,2
20469_463.2506_6.7106_2437_N/A_hippeastrine_no matches_no matches_no matches_no matches,NA,NA,NA,NA,101477.6,1
"20470_463.2507_6.6483_2437_N/A_{2-[(4-methoxyphenyl)sulfonyl](3-1,2,3,4-tetrahydroisoquinolyl)}-N-benzylcarbo xamide_no matches_no matches_no matches_no matches",NA,54594.3,115077.2,63493.89,65507.74,4
"20471_463.2511_6.5818_2437_N/A_{2-[(4-methoxyphenyl)sulfonyl](3-1,2,3,4-tetrahydroisoquinolyl)}-N-benzylcarbo xamide_no matches_no matches_no matches_no matches",NA,NA,115077.2,138110.3,101380.5,3
20478_463.2683_10.9533_3903_N/A_NA_no matches_no matches_no matches_no matches,66243.5,109709.8,50745.52,92919.37,118797.3,5
20479_463.2685_8.7687_-1_N/A_NA_no matches_no matches_no matches_no matches,109923.2,120377.1,NA,NA,NA,2
20480_463.2685_9.7591_3616_N/A_NA_no matches_no matches_no matches_no matches,132569.5,168718.2,88098.88,100336.3,NA,4
20481_463.2686_9.6847_3616_N/A_NA_no matches_no matches_no matches_no matches,51280.33,65707.88,76469.3,NA,NA,3
20483_463.2686_9.4544_4497_N/A_NA_no matches_no matches_no matches_no matches,90477.14,99054.76,54813.93,127335.4,83352.55,5
20484_463.2686_9.2479_152_N/A_NA_no matches_no matches_no matches_no matches,NA,134029.2,NA,NA,NA,1
"20486_463.2876_6.7227_2437_N/A_Massbank:LU117801 4,4'-(4-Methylpentane-2,2-diyl)diphenol|4-[2-(4-hydroxyphenyl)-4-methylpentan-2-yl]phenol_no matches_no matches_no matches_no matches",570906.9,NA,NA,473202.9,NA,2
"20487_463.2877_6.6229_2437_(2E)-1-{2-[4-(diethylamino)phenyl]-6-hydroxy-3-azabicyclo[4.4.0]dec-3-yl}-3-(4 -methoxyphenyl)prop-2-en-1-one_Massbank:LU082601 meso-Hexestrol|4-[(3S,4R)-4-(4-hydroxyphenyl)hexan-3-yl]phenol_no matches_no matches_no matches_no matches",2087228,NA,1240391,1507732,NA,3
20493_463.3416_12.744_-1_N/A_NA_no matches_no matches_no matches_no matches,91824.48,NA,NA,111116.6,NA,2
20502_464.1912_6.2404_1134_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,194905.5,NA,NA,1
20503_464.1913_6.8781_4038_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,252228.4,NA,165252.8,2
20507_464.1997_9.869_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,28600.51,1
20508_464.2112_6.1319_1134_N/A_NA_no matches_no matches_no matches_no matches,NA,176021.3,184790.8,NA,NA,2
20509_464.2277_8.3916_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,90192.27,NA,NA,NA,1
20510_464.2277_7.0457_6442_N/A_NA_no matches_no matches_no matches_no matches,NA,255051.9,NA,NA,205254.5,2
20512_464.2278_6.8981_6442_N/A_NA_no matches_no matches_no matches_no matches,NA,219277.7,NA,NA,NA,1
20514_464.2278_6.7187_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,210244.1,1
20524_464.2854_10.4332_14_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,1637266,1611405,NA,2
"20531_464.3004_6.2014_2626_N/A_(3S,4S,4aS,6R,6aS,6bS,7S,8R,8aR,9S,9aS,12S,15aS,15bS,16aR,16bS)-9,12,16b-trimethyldocosahydro-1H-4,16a-epoxybenzo[4,5]indeno[1,2-h]pyrido[1,2-b]isoquinoline-3,4,6,6b,7,8,9-heptaol_no matches_no matches_no matches_no matches",4794994,1870665,1848137,NA,NA,3
20533_464.3005_7.1549_2626_N/A_Karakoline_no matches_no matches_no matches_no matches,277525.5,109414.9,114651.9,NA,NA,3
20534_464.3008_7.4897_2626_N/A_CHEMBL1512936_no matches_no matches_no matches_no matches,458039.6,242533.7,209666,NA,NA,3
20545_464.3887_11.8307_8794_N/A_NA_no matches_no matches_no matches_no matches,NA,154253,NA,NA,NA,1
20551_464.4097_13.7454_378_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,1006316,1
20559_465.1715_11.4137_1455_N/A_PS(22:6/0:0); [M+H]+ C28H45N1O9P1_no matches_no matches_no matches_no matches,NA,109458,NA,NA,NA,1
20560_465.1716_11.5401_1455_N/A_PS(22:6/0:0); [M+H]+ C28H45N1O9P1_no matches_no matches_no matches_no matches,NA,109458,NA,NA,NA,1
20561_465.1746_8.0031_2003_N/A_NA_no matches_no matches_no matches_no matches,NA,227920.9,185259.4,NA,NA,2
20563_465.1748_7.4969_3085_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,228125.8,NA,NA,1
20565_465.175_6.1626_219_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,1167633,1
20569_465.1751_6.4436_3137_N/A_NA_no matches_no matches_no matches_no matches,NA,1387088,1606504,NA,NA,2
20573_465.1866_5.1286_-1_N/A_Massbank:FFF00164 Campesterol_no matches_no matches_no matches_no matches,NA,182819.1,215605.3,117846.7,NA,3
20574_465.1866_5.2816_-1_N/A_Massbank:FFF00164 Campesterol_no matches_no matches_no matches_no matches,50524.72,56178.83,81727.38,98941.84,100307.1,5
20575_465.1866_6.1088_258_N/A_NA_no matches_no matches_no matches_no matches,NA,38032.62,36522.45,39012.87,36840.19,4
20576_465.1866_5.369_-1_N/A_Massbank:FFF00164 Campesterol_no matches_no matches_no matches_no matches,NA,NA,NA,NA,74998.75,1
20577_465.1867_5.473_8647_N/A_Spectral Match to Diisodecyl phthalate from NIST14_no matches_no matches_no matches_no matches,102695.6,123334.9,NA,114263,NA,3
20582_465.1867_4.8804_5603_N/A_gibberellic acid_no matches_no matches_no matches_no matches,169396,NA,NA,NA,NA,1
20583_465.1867_5.5788_-1_N/A_7-[(E)-3-methyl-4-(4-methyl-5-oxo-2H-furan-2-yl)but-2-enoxy]chromen-2-one_no matches_no matches_no matches_no matches,NA,NA,NA,82677.53,136485.3,2
20586_465.2114_9.2235_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,107706.3,NA,115010.5,NA,2
20588_465.2115_8.0104_2003_N/A_NA_no matches_no matches_no matches_no matches,434948.7,434274.2,647096.2,450676,794566.8,5
20589_465.2115_8.888_5276_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,162375.1,NA,NA,1
20590_465.2115_7.122_5122_N/A_NA_no matches_no matches_no matches_no matches,714681.2,NA,NA,NA,NA,1
20591_465.2116_6.2021_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,635776.5,NA,NA,NA,1
20592_465.2116_6.3354_219_N/A_NA_no matches_no matches_no matches_no matches,659744.8,NA,277987.7,NA,NA,2
20594_465.2116_6.461_3137_N/A_NA_no matches_no matches_no matches_no matches,NA,440832.1,458926.3,NA,576204.4,3
20595_465.2116_7.6814_3085_N/A_NA_no matches_no matches_no matches_no matches,712947.5,NA,852126.6,534687.9,NA,3
20597_465.2119_5.1883_-1_N/A_N-methylscoulerine_no matches_no matches_no matches_no matches,NA,115216,NA,NA,NA,1
20598_465.2124_5.015_6233_N/A_NA_no matches_no matches_no matches_no matches,NA,60173.05,NA,NA,108572.7,2
20600_465.2229_5.3992_-1_N/A_Massbank:FFF00164 Campesterol_no matches_no matches_no matches_no matches,NA,NA,30236.73,27900.37,36011.71,3
20601_465.2229_5.4721_-1_N/A_Massbank:FFF00164 Campesterol_no matches_no matches_no matches_no matches,NA,NA,102513.1,60150.56,41836.54,3
20603_465.2231_5.8718_-1_N/A_Massbank:FFF00164 Campesterol_no matches_no matches_no matches_no matches,NA,NA,NA,NA,43926.48,1
20608_465.2479_9.3284_2163_N/A_NA_no matches_no matches_no matches_no matches,190493,NA,NA,NA,NA,1
20611_465.248_7.7559_20_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,181642,205581.2,NA,2
20613_465.248_8.3631_-1_N/A_NA_no matches_no matches_no matches_no matches,128020.9,NA,184762.2,155770.4,143829.9,4
20614_465.248_8.9972_5276_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,222985.5,1
20615_465.2481_8.01_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,224639.8,180067.9,176062.2,3
20618_465.2486_11.6696_1455_N/A_PS(22:6/0:0); [M+H]+ C28H45N1O9P1_no matches_no matches_no matches_no matches,NA,907675.9,NA,NA,NA,1
20626_465.2671_6.4283_2711_N/A_CHEMBL1512936_no matches_no matches_no matches_no matches,NA,624868.1,NA,NA,880925.2,2
20629_465.3194_12.436_236_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,131145.5,87331.34,2
20652_466.1708_4.1602_7010_N/A_NA_no matches_no matches_no matches_no matches,209647.2,NA,NA,NA,NA,1
20655_466.2069_7.9616_152_N/A_NA_no matches_no matches_no matches_no matches,122787,109809,94604.97,NA,NA,3
20663_466.2434_8.8932_3595_N/A_NA_no matches_no matches_no matches_no matches,82173.97,NA,109791.8,58061.4,102697.4,4
20664_466.2434_9.378_4126_N/A_NA_no matches_no matches_no matches_no matches,84733.28,88342.1,68266.58,86989.7,NA,4
20668_466.2435_8.2123_212_N/A_NA_no matches_no matches_no matches_no matches,108229.1,93317.24,196553.3,NA,NA,3
20669_466.2435_7.7204_152_N/A_NA_no matches_no matches_no matches_no matches,128354.2,95981.19,106617,145180.7,NA,4
20670_466.2646_8_212_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,2513361,NA,NA,1
20680_466.2951_10.0906_-1_N/A_CHEMBL1512936_no matches_no matches_no matches_no matches,NA,NA,266169.7,243261.7,339028.6,3
20695_466.3738_12.0844_356_N/A_NA_no matches_no matches_no matches_no matches,NA,336300.6,282975.6,299319.3,412422.5,4
20711_466.4253_13.5865_2218_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,33764.92,33114.18,2
20714_467.1541_7.1127_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,108198.1,91377.07,NA,2
20715_467.1542_6.9325_8058_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,202783.6,139572.7,NA,2
20716_467.1543_6.7621_3710_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,180851.2,125867.8,176447,3
20718_467.1545_4.7299_43_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,415373.1,1
20720_467.1545_5.1007_43_N/A_NA_no matches_no matches_no matches_no matches,413043.3,NA,NA,NA,NA,1
20723_467.166_4.7454_43_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,235090.6,NA,NA,1
20726_467.1908_8.0252_6151_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,440135.4,215691.9,206567.7,3
20729_467.1909_7.7832_-1_N/A_NA_no matches_no matches_no matches_no matches,170904.1,NA,NA,313455.7,118912.8,3
20730_467.1909_7.2505_7163_N/A_NA_no matches_no matches_no matches_no matches,744951,NA,NA,NA,NA,1
20732_467.191_6.6827_3710_N/A_NA_no matches_no matches_no matches_no matches,NA,442196.9,405538.2,NA,NA,2
20734_467.2023_5.1339_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,171090.2,NA,1
20735_467.2023_4.9992_43_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,121576.1,126366.5,NA,2
20736_467.2023_4.8648_43_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,162831.4,1
20737_467.2024_4.674_43_N/A_NA_no matches_no matches_no matches_no matches,106339.6,NA,NA,NA,NA,1
"20740_467.2271_8.6597_-1_N/A_1,2,6,6,10,17,20-heptamethyl-17-[N-(2-nitrophenyl)carbamoyl]-12-oxopentacyclo[ 12.8.0.0.0.0]docos-13-en-7-yl acetate_no matches_no matches_no matches_no matches",111786.4,NA,NA,111798,166163.7,3
20741_467.2272_10.06_546_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,44809.21,NA,80789.66,2
20742_467.2273_7.6789_4680_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,220578,NA,244381.4,2
20745_467.2274_8.3209_825_N/A_NA_no matches_no matches_no matches_no matches,220228.3,NA,NA,179787.2,NA,2
20746_467.2274_7.409_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,522864.5,NA,1
20747_467.2276_7.8417_4680_N/A_3-Deoxo-3Beta-Hydroxymexicanolide 16-Enol Ether_no matches_no matches_no matches_no matches,NA,NA,376076.5,285536.6,NA,2
20752_467.2785_11.6966_3003_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,81824.09,NA,1
20755_467.2991_11.7697_3003_N/A_NA_no matches_no matches_no matches_no matches,NA,33463.25,29504.82,36452.63,NA,3
20756_467.2993_11.6849_3003_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,38966.85,116421.9,61882.96,3
20760_467.3154_12.0258_8_N/A_MoNA:790553 Linoleic acid_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Lineolic acids and derivatives,NA,NA,53234.19,67887.83,31650.59,3
20787_468.1863_6.1001_905_N/A_Massbank:FFF00185 Epiandrosterone|3-beta-Hydroxy-5alpha-androstan-17-one_no matches_no matches_no matches_no matches,NA,NA,NA,606648.9,NA,1
20789_468.1863_5.9975_905_N/A_Massbank:FFF00185 Epiandrosterone|3-beta-Hydroxy-5alpha-androstan-17-one_no matches_no matches_no matches_no matches,802790.2,NA,380641.5,NA,NA,2
20791_468.1864_6.5455_50_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,264288.8,328835,NA,2
20792_468.1864_5.8841_905_N/A_Massbank:FFF00185 Epiandrosterone|3-beta-Hydroxy-5alpha-androstan-17-one_no matches_no matches_no matches_no matches,NA,NA,437387.9,NA,NA,1
"20794_468.2144_6.1146_-1_N/A_N-{2-[N-benzylcarbamoyl]phenyl}(3,4,5-trimethoxyphenyl)carboxamide_no matches_no matches_no matches_no matches",NA,NA,65034.97,NA,NA,1
